field_1,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH,proche route,proche canal,perp route,perp canal
"7330","0","6",,"1000308",,311268.001923,2402845.494537,311246.937187,2402898.252713,,,,56.912774,2.712913125,,"0","0","0",
"7334","0","6",,"1000317",,311341.219395,2403561.501833,311048.463203,2403593.725513,,,,295.040868,1.7369699375,,"0","0","0",
"7335","0","6",,"1000319",,311030.862211,2403595.316265,310967.086691,2403610.900137,,,,65.711194,1.7409715,,"0","0","0",
"7356","1","2",,"1000355",,307710.812256,2401665.255847,307695.68752,2401594.994055,,,,71.873275,0.2126305,,"0","0","0",
"7357","1","2",,"1000358",,307019.061183,2401719.498439,307054.906943,2401612.002887,,,,113.41142,2.813921,,"0","0","0",
"7358","1","2",,"1000360",,307047.124511,2401871.749704,306969.205151,2401781.706184,,,,119.076773,0.71240125,,"0","0","0",
"7359","1","2",,"1000362",,307164.658335,2401884.001128,307061.561791,2401879.504744,,,,103.29917,1.535949,,"0","0","0",
"7360","1","2",,"1000363",,307608.032799,2401958.496872,307720.313376,2401966.004584,,,,112.54006,1.503349,,"0","0","0",
"7361","1","2",,"1000364",,307910.033408,2401934.75172,307889.408096,2401966.499368,,,,37.859169,2.5654605,,"0","0","0",
"7362","1","2",,"1000365",,307809.90688,2401995.250152,307852.874912,2401920.506632,,,,86.246912,2.617415,,"0","0","0",
"7363","1","2",,"1000368",,307835.378144,2402010.984264,307890.906752,2401945.998408,,,,85.703695,2.429501,,"0","0","0",
"7370","1","2",,"1000381",,307422.293599,2401746.990023,307455.657791,2401634.249895,,,,117.799617,2.862064,,"0","0","0",
"7372","1","2",,"1000383",,307038.187199,2401731.749511,307114.045919,2401736.843975,,,,76.174513,1.480588,,"0","0","0",
"7373","1","2",,"1000384",,307237.408767,2401756.252936,307297.906655,2401578.246951,,,,188.006073,2.8152705,,"0","0","0",
"7374","1","2",,"1000385",,307787.810912,2401774.250056,307900.531616,2401807.744264,,,,117.813216,1.2839445,,"0","0","0",
"7375","1","2",,"1000386",,307913.126144,2401825.248328,307970.31168,2401855.24996,,,,64.577732,1.087634,,"0","0","0",
"7376","1","2",,"1000387",,307014.592543,2401704.744775,307030.281055,2401671.250567,,,,36.986367,2.703547,,"0","0","0",
"7377","1","3",,"1000388",,308203.90656,2401491.499751,308218.123776,2401631.252551,,,,140.474233,0.1012245,,"0","0","0",
"7379","1","3",,"1000392",,308200.689184,2401656.744295,308211.812704,2401720.254919,,,,64.477376,0.1733975,,"0","0","0",
"7380","1","3",,"1000393",,308891.533121,2401632.751559,308905.749889,2401724.750919,,,,93.149742,0.17618325,,"0","0","0",
"7381","1","3",,"1000394",,308503.967776,2401797.995752,308397.530848,2401823.501832,,,,109.452755,1.8079405,,"0","0","0",
"7383","1","3",,"1000397",,308948.716705,2401823.260488,308839.063553,2401842.256712,,,,111.476147,1.766953,,"0","0","0",
"7384","1","3",,"1000401",,308373.688768,2401883.753384,308381.718528,2401826.520104,,,,57.885107,3.0123075,,"0","0","0",
"7385","1","3",,"1000402",,308102.185696,2401918.746248,308016.373344,2401933.25252,,,,87.084585,1.7420145,,"0","0","0",
"7386","1","3",,"1000406",,308380.342688,2401988.262504,308362.59264,2401871.25492,,,,118.768934,0.2236158125,,"0","0","0",
"7387","1","3",,"1000407",,308389.599712,2401991.788616,308399.028224,2402001.241064,,,,13.351198,0.794922,,"0","0","0",
"7388","1","3",,"1000415",,308891.876417,2402140.997608,308852.813313,2402040.74804,,,,107.689466,0.3776125,,"0","0","0",
"7389","1","3",,"1000416",,308557.811904,2402161.74596,308700.90576,2402057.000392,,,,177.347967,2.20623459375,,"0","0","0",
"7390","1","4",,"1000418",,308945.033057,2402161.498568,308888.686401,2402178.754792,,,,58.929815,1.86792325,,"0","0","0",
"7391","1","3",,"1000419",,308488.031872,2402020.24708,308543.594688,2402172.745768,,,,162.584108,0.36569475,,"0","0","0",
"7392","1","3",,"1000421",,308892.908641,2402166.260872,308775.482689,2402203.868744,,,,123.371841,1.8977605,,"0","0","0",
"7394","1","3",,"1000427",,308583.248608,2402269.750696,308608.68496,2402268.25332,,,,25.513591,1.654502,,"0","0","0",
"7396","1","3",,"1000430",,308558.719424,2402284.751656,308540.40464,2402402.7522,,,,119.523059,2.98370075,,"0","0","0",
"7402","1","3",,"1000438",,308633.091808,2402377.246152,308628.8432,2402363.248968,,,,14.627776,0.2946935,,"0","0","0",
"7408","1","3",,"1000457",,308608.68496,2402268.25332,308775.482689,2402203.868744,,,,178.813173,1.93411015625,,"0","0","0",
"7410","1","3",,"1000459",,308357.780192,2402301.49876,308387.342176,2402364.747656,,,,69.943934,0.4478605,,"0","0","0",
"7412","1","3",,"1000462",,308168.844672,2401895.000584,308362.59264,2401871.25492,,,,195.56604,1.6516145625,,"0","0","0",
"7414","1","4",,"1000464",,309373.998273,2401660.745511,309341.782689,2401674.495271,,,,35.028228,1.9769415,,"0","0","0",
"7415","1","4",,"1000466",,309056.061537,2401700.469031,309103.148769,2401657.735399,,,,63.587564,2.308988,,"0","0","0",
"7416","1","4",,"1000467",,309135.809921,2401705.011207,309103.595073,2401665.502599,,,,50.99333,0.696552,,"0","0","0",
"7417","1","4",,"1000468",,309167.655521,2401733.742983,309183.220321,2401760.500328,,,,31.012255,0.520709,,"0","0","0",
"7418","1","4",,"1000469",,309071.530849,2401761.5042,309106.689089,2401748.001831,,,,37.748249,1.926552,,"0","0","0",
"7419","1","4",,"1000470",,309560.845761,2401801.975816,309580.436769,2401691.189095,,,,112.549667,2.9639445,,"0","0","0",
"7420","1","4",,"1000471",,309580.436769,2401691.189095,309556.197185,2401557.993767,,,,135.872167,0.1653925,,"0","0","0",
"7421","1","4",,"1000472",,309562.669313,2401802.940872,309582.499009,2401691.303655,,,,113.434588,2.9630975,,"0","0","0",
"7422","1","4",,"1000474",,308948.716705,2401823.260488,308935.999329,2401723.252263,,,,100.813584,0.12611725,,"0","0","0",
"7425","1","4",,"1000479",,308945.033057,2402161.498568,309034.406497,2402159.99988,,,,89.38898,1.5838635,,"0","0","0",
"7441","1","4",,"1000517",,309123.779329,2401757.258312,309192.749217,2401843.247528,,,,110.319504,0.687529,,"0","0","0",
"7442","1","4",,"1000518",,309392.313057,2401624.006599,309441.821633,2401598.183431,,,,55.874486,2.0373085,,"0","0","0",
"7443","1","4",,"1000519",,309530.523745,2401551.255655,309566.659521,2401617.399207,,,,75.370842,0.5000165,,"0","0","0",
"7444","1","4",,"1000520",,309418.217729,2401709.502151,309481.581345,2401713.907559,,,,63.546452,1.472729,,"0","0","0",
"7457","1","5",,"1000546",,310742.499298,2402287.254184,310709.376194,2402282.496488,,,,33.564551,1.4309015,,"0","0","0",
"7460","1","5",,"1000549",,310809.294754,2402268.517768,310819.718018,2402278.756936,,,,14.611127,0.794668,,"0","0","0",
"7461","1","5",,"1000551",,310832.876642,2402317.503688,310819.718018,2402278.756936,,,,41.060958,0.33516875,,"0","0","0",
"7462","1","5",,"1000552",,310352.15725,2402342.74676,310352.060514,2402353.498952,,,,10.752709,3.1335455,,"0","0","0",
"7463","1","5",,"1000553",,310437.969442,2402347.75316,310436.938178,2402224.005288,,,,123.752348,0.0043665,,"0","0","0",
"7464","1","5",,"1000556",,310819.717506,2402360.743816,310832.876642,2402317.503688,,,,45.198138,2.8462685,,"0","0","0",
"7468","1","5",,"1000561",,310237.250242,2402425.2466,310287.560578,2402416.254568,,,,51.280765,1.7123325,,"0","0","0",
"7470","1","5",,"1000565",,310819.717506,2402360.743816,310698.967522,2402415.498088,,,,133.288951,2.046850875,,"0","0","0",
"7471","1","5",,"1000566",,310698.967522,2402415.498088,310664.125634,2402478.746984,,,,72.369796,2.6318375,,"0","0","0",
"7472","1","5",,"1000567",,310143.408098,2402493.253224,310118.438498,2402519.254088,,,,36.063516,2.342044,,"0","0","0",
"7473","1","5",,"1000570",,310300.251778,2402407.000808,310302.094178,2402472.999688,,,,66.024591,0.0279085,,"0","0","0",
"7474","1","5",,"1000571",,310302.094178,2402472.999688,310335.093634,2402547.743176,,,,81.982358,0.3679195,,"0","0","0",
"7475","1","5",,"1000572",,310813.504322,2402398.36836,310831.969058,2402417.50468,,,,26.592202,0.767521,,"0","0","0",
"7476","1","5",,"1000573",,310831.969058,2402417.50468,310840.43901,2402433.496456,,,,18.096326,0.4871185,,"0","0","0",
"7477","1","5",,"1000574",,310855.434146,2402426.806056,310884.685635,2402413.751976,,,,32.03215,1.9905235,,"0","0","0",
"7492","1","6",,"1000604",,311027.655907,2402313.502088,310896.249283,2402351.754376,,,,136.861019,1.85405925,,"0","0","0",
"7493","1","6",,"1000605",,311885.802211,2402362.778088,311973.865476,2402350.86852,,,,88.868976,1.6719605,,"0","0","0",
"7494","1","6",,"1000608",,311500.593059,2402347.504936,311444.095235,2402375.25268,,,,63.0519,2.038406875,,"0","0","0",
"7495","1","6",,"1000609",,311499.120451,2402342.032872,311444.220163,2402369.542984,,,,61.509656,2.0493315,,"0","0","0",
"7497","1","6",,"1000614",,311132.717795,2402354.256936,311162.967299,2402508.00692,,,,156.804731,0.1780825,,"0","0","0",
"7498","1","6",,"1000615",,311036.813155,2402529.00228,311162.967299,2402508.00692,,,,128.031987,1.7821095,,"0","0","0",
"7499","1","6",,"1000619",,310926.254371,2402544.490472,310909.311555,2402509.243848,,,,39.110126,0.4418896875,,"0","0","0",
"7503","1","6",,"1000625",,311633.027299,2402361.866952,311713.105667,2402396.300936,,,,87.394294,1.14488,,"0","0","0",
"7504","1","6",,"1000626",,311688.813635,2402191.005896,311686.874883,2402241.756296,,,,50.787418,3.1034095,,"0","0","0",
"7509","1","7",,"1000634",,312447.7185,2401693.497543,312386.435652,2401617.997575,,,,97.552927,0.70179275,,"0","0","0",
"7510","1","7",,"1000635",,312332.117924,2401791.550184,312370.38346,2401778.718632,,,,40.426119,1.892897,,"0","0","0",
"7511","1","7",,"1000636",,312378.861444,2401787.196616,312381.611076,2401811.943208,,,,24.914831,0.08599,,"0","0","0",
"7513","1","7",,"1000638",,312424.136612,2401916.82036,312467.999364,2401895.000584,,,,49.037411,2.027861,,"0","0","0",
"7514","1","7",,"1000639",,312478.187972,2401884.000808,312483.344452,2401868.508552,,,,16.327868,2.820317,,"0","0","0",
"7515","1","7",,"1000640",,312408.751684,2401993.751464,312375.77962,2402075.246152,,,,88.006415,2.773661,,"0","0","0",
"7517","1","7",,"1000651",,312604.218372,2402178.493064,312586.22026,2402112.49284,,,,68.452832,0.261015,,"0","0","0",
"7518","1","7",,"1000652",,312409.450948,2402239.279816,312444.281028,2402133.256872,,,,111.817342,2.814751,,"0","0","0",
"7519","1","7",,"1000654",,312325.689348,2402117.499336,312292.813604,2402233.244712,,,,120.335884,2.8711145,,"0","0","0",
"7520","1","7",,"1000656",,312477.962276,2402265.286632,312409.450948,2402239.279816,,,,73.284397,1.21067025,,"0","0","0",
"7521","1","7",,"1000659",,312526.997156,2402273.879176,312491.2521,2402061.814824,,,,215.321488,0.173280875,,"0","0","0",
"7522","1","7",,"1000660",,312528.486564,2402275.941416,312527.9137,2402247.986952,,,,27.960333,0.0204905,,"0","0","0",
"7523","1","7",,"1000661",,312326.116516,2402282.280264,312409.450948,2402239.279816,,,,93.805318,2.0489745,,"0","0","0",
"7526","1","7",,"1000668",,311973.865476,2402350.86852,311975.125732,2402348.806312,,,,2.416805,2.5930375,,"0","0","0",
"7527","1","7",,"1000669",,312577.186276,2402325.753544,312583.469828,2402397.747496,,,,72.294794,0.0900555,,"0","0","0",
"7528","1","7",,"1000670",,312620.814436,2402375.994856,312679.030884,2402329.493064,,,,74.760405,2.252327,,"0","0","0",
"7529","1","7",,"1000671",,312485.530308,2402280.255624,312495.842628,2402375.994856,,,,96.653015,0.1112035,,"0","0","0",
"7530","1","7",,"1000672",,312569.280196,2402363.001608,312556.437956,2402297.250152,,,,67.143222,0.1882265,,"0","0","0",
"7531","1","7",,"1000673",,312424.907652,2402364.252872,312435.12362,2402412.00596,,,,49.000302,0.2210035,,"0","0","0",
"7532","1","7",,"1000674",,312490.686468,2402408.252104,312476.469252,2402360.499048,,,,49.824541,0.28931,,"0","0","0",
"7533","1","7",,"1000676",,312468.686852,2402271.249256,312476.469252,2402360.499048,,,,89.590192,0.0828485,,"0","0","0",
"7534","1","7",,"1000677",,312468.686852,2402271.249256,312431.342436,2402256.000872,,,,40.481101,1.194882,,"0","0","0",
"7535","1","7",,"1000678",,312482.876708,2402359.00036,312507.406244,2402431.503016,,,,76.541425,0.326679,,"0","0","0",
"7536","1","7",,"1000679",,312032.75034,2402346.250024,312031.375428,2402409.503368,,,,63.268285,3.1201665,,"0","0","0",
"7537","1","7",,"1000680",,312302.342052,2402457.256456,312407.967812,2402502.506984,,,,114.933062,1.153614,,"0","0","0",
"7538","1","7",,"1000681",,312396.376932,2402538.751144,312418.376548,2402453.25524,,,,88.39204,2.8826955,,"0","0","0",
"7539","1","7",,"1000682",,312146.404068,2402345.254696,312032.708484,2402345.25684,,,,113.695584,1.570815,,"0","0","0",
"7540","1","7",,"1000683",,312229.514532,2401984.997608,312158.657188,2402040.99476,,,,90.439674,2.16559875,,"0","0","0",
"7541","1","7",,"1000685",,311976.84426,2402457.874504,311912.489091,2402454.179272,,,,64.472852,1.531571,,"0","0","0",
"7542","1","7",,"1000686",,311976.84426,2402457.874504,312041.030596,2402447.670792,,,,64.992648,1.727341,,"0","0","0",
"7543","1","7",,"1000687",,312573.281444,2402262.240744,312527.9137,2402247.986952,,,,47.554209,1.2663785,,"0","0","0",
"7547","2","2",,"1000700",,307227.677631,2401226.520135,307399.874943,2401249.998759,,,,173.873243,1.4262895,,"0","0","0",
"7550","2","2",,"1000704",,307184.374751,2401116.749735,306981.030879,2401110.553607,,,,203.483613,1.542129,,"0","0","0",
"7555","2","3",,"1000714",,308645.219232,2400646.24615,308733.217729,2400643.49623,,,,88.263643,1.613340375,,"0","0","0",
"7556","2","3",,"1000715",,308811.574593,2400666.841478,308937.942497,2400650.802054,,,,127.747835,1.7134655,,"0","0","0",
"7557","2","3",,"1000716",,308761.737729,2400668.903686,308806.116257,2400667.316102,,,,44.406916,1.606709,,"0","0","0",
"7558","2","3",,"1000717",,308647.968448,2400704.264807,308645.219232,2400646.24615,,,,58.083756,0.0473485,,"0","0","0",
"7560","2","3",,"1000719",,308646.594208,2400631.245158,308591.498816,2400640.746278,,,,55.909919,1.742935,,"0","0","0",
"7561","2","3",,"1000721",,308572.24928,2400710.994663,308574.999104,2400657.493382,,,,53.662722,3.1089965,,"0","0","0",
"7562","2","3",,"1000724",,308572.249152,2400742.756199,308669.968384,2400732.985895,,,,98.206632,1.670457,,"0","0","0",
"7564","2","3",,"1000726",,308544.62592,2400800.505191,308597.09504,2400847.254407,,,,70.285486,0.849155,,"0","0","0",
"7565","2","3",,"1000727",,308628.623168,2400839.004583,308646.470496,2400778.505639,,,,63.237992,2.843111,,"0","0","0",
"7566","2","3",,"1000728",,308597.09504,2400847.254407,308631.37312,2400876.252615,,,,44.932602,0.8850375,,"0","0","0",
"7567","2","3",,"1000729",,308631.37312,2400876.252615,308736.064001,2400920.251847,,,,113.711784,1.144638,,"0","0","0",
"7582","2","3",,"1000763",,308562.624288,2400815.753639,308473.030752,2400991.750695,,,,197.581923,2.70105346875,,"0","0","0",
"7584","2","4",,"1000766",,309407.216961,2400600.786054,309582.499905,2400607.49959,,,,175.432028,1.5124105,,"0","0","0",
"7585","2","4",,"1000767",,309030.182337,2400602.622278,308937.942497,2400650.802054,,,,104.393285,2.0618995,,"0","0","0",
"7586","2","4",,"1000768",,309171.247169,2400580.555654,309205.217281,2400681.280519,,,,106.320996,0.3291145,,"0","0","0",
"7596","2","4",,"1000788",,309032.000321,2401474.505287,309140.376001,2401426.999591,,,,118.533392,1.98652925,,"0","0","0",
"7597","2","4",,"1000789",,309499.093761,2401543.006663,309506.779841,2401481.998631,,,,61.492011,3.009785,,"0","0","0",
"7603","2","5",,"1000798",,310826.93069,2400725.747367,310789.54589,2400627.965094,,,,104.977693,0.38390875,,"0","0","0",
"7604","2","5",,"1000799",,309988.300066,2400736.958119,310042.374722,2400735.495943,,,,54.094423,1.597965,,"0","0","0",
"7605","2","5",,"1000801",,310185.344898,2400763.257191,310102.873666,2400762.995463,,,,82.471648,1.56763675,,"0","0","0",
"7606","2","5",,"1000802",,310650.499586,2400828.994311,310804.716994,2400835.992903,,,,154.415749,1.519181,,"0","0","0",
"7608","2","5",,"1000806",,310883.527043,2400895.632679,310842.168162,2400798.937735,,,,105.582448,0.411099375,,"0","0","0",
"7609","2","5",,"1000807",,310171.498146,2400958.505767,310171.375106,2400875.743527,,,,82.762331,0.001486,,"0","0","0",
"7629","2","5",,"1000851",,310420.183394,2400966.244519,310666.531746,2400968.995591,,,,246.458433,1.532606375,,"0","0","0",
"7630","2","5",,"1000855",,310811.592002,2400888.501159,310804.716994,2400835.992903,,,,52.956422,0.1301925,,"0","0","0",
"7634","2","6",,"1000861",,310935.092323,2400896.506183,310910.686499,2400721.746151,,,,177.032738,0.14196675,,"0","0","0",
"7635","2","6",,"1000862",,310916.082467,2400896.507847,311065.220291,2400914.999335,,,,150.445333,1.5002555,,"0","0","0",
"7636","2","6",,"1000863",,311320.143587,2401102.885223,311353.940995,2401122.476231,,,,39.147291,1.0408005,,"0","0","0",
"7637","2","6",,"1000865",,311368.555971,2401165.962343,311362.991843,2401140.348775,,,,26.211119,0.214151,,"0","0","0",
"7642","2","6",,"1000874",,311476.368195,2401304.109639,311454.989475,2401269.695431,,,,40.572146,0.566496,,"0","0","0",
"7643","2","6",,"1000875",,311454.989475,2401269.695431,311446.511491,2401263.508807,,,,10.495262,0.9404325,,"0","0","0",
"7644","2","6",,"1000877",,311418.169251,2401229.836999,311427.951555,2401263.279655,,,,34.912192,0.28579725,,"0","0","0",
"7723","2","9",,"1001021",,313985.197989,2401368.534151,314013.281221,2401446.745703,,,,83.267409,0.2953,,"0","0","0",
"7742","3","3",,"1001053",,308900.029953,2400194.74487,309044.498753,2400187.993702,,,,144.766313,1.576874,,"0","0","0",
"7747","3","3",,"1001065",,308901.158433,2400437.004166,308884.561441,2400221.254854,,,,216.640383,0.078806875,,"0","0","0",
"7748","3","3",,"1001069",,308897.156257,2400453.502118,308875.156673,2400238.744134,,,,215.986249,0.1051595,,"0","0","0",
"7755","3","3",,"1001081",,308912.281025,2400456.25207,309013.451073,2400439.996646,,,,102.765699,1.6957115,,"0","0","0",
"7756","3","4",,"1001092",,309005.532097,2399633.244838,308963.720161,2399581.543973,,,,66.575495,0.7096078125,,"0","0","0",
"7757","3","4",,"1001093",,309385.905601,2399711.495462,309297.343361,2399503.750341,,,,225.940777,0.426076875,,"0","0","0",
